,game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference
0,Tue,2020-12-22,2020.0,7:00p,Golden State Warriors,99.0,Brooklyn Nets,125.0,,0.0,2020/2021,Dec,22.0,12.0,,,0.0,
1,Tue,2020-12-22,2020.0,10:00p,Los Angeles Clippers,116.0,Los Angeles Lakers,109.0,,0.0,2020/2021,Dec,22.0,12.0,,,0.0,
2,Sun,2020-12-23,2021.0,2:00p,Oklahoma City Thunder,114.0,Houston Rockets,112.0,,3297.0,2020/2021,Mar,21.0,3.0,2020-12-23,covid,1.0,88.0
3,Wed,2020-12-23,2020.0,10:30p,Dallas Mavericks,102.0,Phoenix Suns,106.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
4,Wed,2020-12-23,2020.0,10:00p,Utah Jazz,120.0,Portland Trail Blazers,100.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
5,Wed,2020-12-23,2020.0,9:00p,Sacramento Kings,124.0,Denver Nuggets,122.0,OT,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
6,Wed,2020-12-23,2020.0,8:00p,Detroit Pistons,101.0,Minnesota Timberwolves,111.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
7,Wed,2020-12-23,2020.0,8:00p,San Antonio Spurs,131.0,Memphis Grizzlies,119.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
8,Wed,2020-12-23,2020.0,8:00p,Atlanta Hawks,124.0,Chicago Bulls,104.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
9,Wed,2020-12-23,2020.0,7:30p,Milwaukee Bucks,121.0,Boston Celtics,122.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
10,Wed,2020-12-23,2020.0,7:30p,New Orleans Pelicans,113.0,Toronto Raptors,99.0,,3800.0,2020/2021,Dec,23.0,12.0,,,0.0,
11,Wed,2020-12-23,2020.0,7:00p,Washington Wizards,107.0,Philadelphia 76ers,113.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
12,Wed,2020-12-23,2020.0,7:00p,Miami Heat,107.0,Orlando Magic,113.0,,3396.0,2020/2021,Dec,23.0,12.0,,,0.0,
13,Wed,2020-12-23,2020.0,7:00p,New York Knicks,107.0,Indiana Pacers,121.0,,0.0,2020/2021,Dec,23.0,12.0,,,0.0,
14,Wed,2020-12-23,2020.0,7:00p,Charlotte Hornets,114.0,Cleveland Cavaliers,121.0,,300.0,2020/2021,Dec,23.0,12.0,,,0.0,
15,Fri,2020-12-25,2020.0,10:30p,Los Angeles Clippers,121.0,Denver Nuggets,108.0,,0.0,2020/2021,Dec,25.0,12.0,,,0.0,
16,Fri,2020-12-25,2020.0,8:00p,Dallas Mavericks,115.0,Los Angeles Lakers,138.0,,0.0,2020/2021,Dec,25.0,12.0,,,0.0,
17,Fri,2020-12-25,2020.0,5:00p,Brooklyn Nets,123.0,Boston Celtics,95.0,,0.0,2020/2021,Dec,25.0,12.0,,,0.0,
18,Fri,2020-12-25,2020.0,2:30p,Golden State Warriors,99.0,Milwaukee Bucks,138.0,,0.0,2020/2021,Dec,25.0,12.0,,,0.0,
19,Fri,2020-12-25,2020.0,12:00p,New Orleans Pelicans,98.0,Miami Heat,111.0,,0.0,2020/2021,Dec,25.0,12.0,,,0.0,
20,Sat,2020-12-26,2020.0,5:00p,Atlanta Hawks,122.0,Memphis Grizzlies,112.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
21,Sat,2020-12-26,2020.0,7:00p,Oklahoma City Thunder,109.0,Charlotte Hornets,107.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
22,Sat,2020-12-26,2020.0,7:00p,Cleveland Cavaliers,128.0,Detroit Pistons,119.0,2OT,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
23,Sat,2020-12-26,2020.0,7:00p,Orlando Magic,130.0,Washington Wizards,120.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
24,Sat,2020-12-26,2020.0,7:30p,Philadelphia 76ers,109.0,New York Knicks,89.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
25,Sat,2020-12-26,2020.0,8:00p,Indiana Pacers,125.0,Chicago Bulls,106.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
26,Sat,2020-12-26,2020.0,8:30p,Toronto Raptors,114.0,San Antonio Spurs,119.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
27,Sat,2020-12-26,2020.0,9:00p,Minnesota Timberwolves,116.0,Utah Jazz,111.0,,1932.0,2020/2021,Dec,26.0,12.0,,,0.0,
28,Sat,2020-12-26,2020.0,10:00p,Houston Rockets,126.0,Portland Trail Blazers,128.0,OT,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
29,Sat,2020-12-26,2020.0,10:00p,Phoenix Suns,103.0,Sacramento Kings,106.0,,0.0,2020/2021,Dec,26.0,12.0,,,0.0,
30,Sun,2020-12-27,2020.0,10:00p,Minnesota Timberwolves,91.0,Los Angeles Lakers,127.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
31,Sun,2020-12-27,2020.0,9:00p,Phoenix Suns,116.0,Sacramento Kings,100.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
32,Sun,2020-12-27,2020.0,8:00p,Golden State Warriors,129.0,Chicago Bulls,128.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
33,Sun,2020-12-27,2020.0,7:30p,Milwaukee Bucks,110.0,New York Knicks,130.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
34,Sun,2020-12-27,2020.0,8:00p,Boston Celtics,107.0,Indiana Pacers,108.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
35,Sun,2020-12-27,2020.0,7:00p,Brooklyn Nets,104.0,Charlotte Hornets,106.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
36,Sun,2020-12-27,2020.0,7:00p,Orlando Magic,120.0,Washington Wizards,113.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
37,Sun,2020-12-27,2020.0,7:00p,San Antonio Spurs,95.0,New Orleans Pelicans,98.0,,750.0,2020/2021,Dec,27.0,12.0,,,0.0,
38,Sun,2020-12-27,2020.0,7:30p,Philadelphia 76ers,94.0,Cleveland Cavaliers,118.0,,300.0,2020/2021,Dec,27.0,12.0,,,0.0,
39,Sun,2020-12-27,2020.0,3:30p,Dallas Mavericks,124.0,Los Angeles Clippers,73.0,,0.0,2020/2021,Dec,27.0,12.0,,,0.0,
40,Mon,2020-12-28,2020.0,7:30p,Memphis Grizzlies,116.0,Brooklyn Nets,111.0,OT,0.0,2020/2021,Dec,28.0,12.0,,,0.0,
41,Mon,2020-12-28,2020.0,7:30p,Detroit Pistons,120.0,Atlanta Hawks,128.0,,0.0,2020/2021,Dec,28.0,12.0,,,0.0,
42,Mon,2020-12-28,2020.0,8:00p,Utah Jazz,110.0,Oklahoma City Thunder,109.0,,0.0,2020/2021,Dec,28.0,12.0,,,0.0,
43,Mon,2020-12-28,2020.0,9:00p,Houston Rockets,111.0,Denver Nuggets,124.0,,0.0,2020/2021,Dec,28.0,12.0,,,0.0,
44,Mon,2020-12-28,2020.0,10:00p,Portland Trail Blazers,115.0,Los Angeles Lakers,107.0,,0.0,2020/2021,Dec,28.0,12.0,,,0.0,
45,Tue,2020-12-29,2020.0,10:00p,Minnesota Timberwolves,101.0,Los Angeles Clippers,124.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
46,Tue,2020-12-29,2020.0,10:00p,Denver Nuggets,115.0,Sacramento Kings,125.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
47,Tue,2020-12-29,2020.0,8:00p,Orlando Magic,118.0,Oklahoma City Thunder,107.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
48,Tue,2020-12-29,2020.0,7:30p,Milwaukee Bucks,144.0,Miami Heat,97.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
49,Tue,2020-12-29,2020.0,10:00p,New Orleans Pelicans,86.0,Phoenix Suns,111.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
50,Tue,2020-12-29,2020.0,7:00p,Chicago Bulls,115.0,Washington Wizards,107.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
51,Tue,2020-12-29,2020.0,7:00p,Boston Celtics,116.0,Indiana Pacers,111.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
52,Tue,2020-12-29,2020.0,7:00p,Golden State Warriors,116.0,Detroit Pistons,106.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
53,Tue,2020-12-29,2020.0,7:00p,New York Knicks,95.0,Cleveland Cavaliers,86.0,,300.0,2020/2021,Dec,29.0,12.0,,,0.0,
54,Tue,2020-12-29,2020.0,7:00p,Toronto Raptors,93.0,Philadelphia 76ers,100.0,,0.0,2020/2021,Dec,29.0,12.0,,,0.0,
55,Wed,2020-12-30,2020.0,8:30p,Los Angeles Lakers,121.0,San Antonio Spurs,107.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
56,Wed,2020-12-30,2020.0,8:30p,Charlotte Hornets,118.0,Dallas Mavericks,99.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
57,Wed,2020-12-30,2020.0,10:00p,Portland Trail Blazers,105.0,Los Angeles Clippers,128.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
58,Wed,2020-12-30,2020.0,7:30p,Atlanta Hawks,141.0,Brooklyn Nets,145.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
59,Wed,2020-12-30,2020.0,7:30p,Milwaukee Bucks,108.0,Miami Heat,119.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
60,Wed,2020-12-30,2020.0,7:30p,Memphis Grizzlies,107.0,Boston Celtics,126.0,,0.0,2020/2021,Dec,30.0,12.0,,,0.0,
61,Thu,2020-12-31,2020.0,3:00p,Cleveland Cavaliers,99.0,Indiana Pacers,119.0,,0.0,2020/2021,Dec,31.0,12.0,,,0.0,
62,Thu,2020-12-31,2020.0,5:00p,Chicago Bulls,133.0,Washington Wizards,130.0,,0.0,2020/2021,Dec,31.0,12.0,,,0.0,
63,Thu,2020-12-31,2020.0,6:30p,Philadelphia 76ers,116.0,Orlando Magic,92.0,,3247.0,2020/2021,Dec,31.0,12.0,,,0.0,
64,Thu,2020-12-31,2020.0,7:00p,Sacramento Kings,119.0,Houston Rockets,122.0,,3247.0,2020/2021,Dec,31.0,12.0,,,0.0,
65,Thu,2020-12-31,2020.0,7:30p,New York Knicks,83.0,Toronto Raptors,100.0,,3449.0,2020/2021,Dec,31.0,12.0,,,0.0,
66,Thu,2020-12-31,2020.0,8:00p,New Orleans Pelicans,113.0,Oklahoma City Thunder,80.0,,0.0,2020/2021,Dec,31.0,12.0,,,0.0,
67,Thu,2020-12-31,2020.0,9:00p,Phoenix Suns,106.0,Utah Jazz,95.0,,1932.0,2020/2021,Dec,31.0,12.0,,,0.0,
68,Fri,2021-01-01,2021.0,9:00p,Phoenix Suns,106.0,Denver Nuggets,103.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
69,Fri,2021-01-01,2021.0,8:00p,Los Angeles Lakers,109.0,San Antonio Spurs,103.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
70,Fri,2021-01-01,2021.0,10:30p,Portland Trail Blazers,123.0,Golden State Warriors,98.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
71,Fri,2021-01-01,2021.0,8:00p,Washington Wizards,130.0,Minnesota Timberwolves,109.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
72,Fri,2021-01-01,2021.0,9:00p,Los Angeles Clippers,100.0,Utah Jazz,106.0,,1932.0,2020/2021,Jan,1.0,1.0,,,0.0,
73,Fri,2021-01-01,2021.0,7:30p,Atlanta Hawks,114.0,Brooklyn Nets,96.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
74,Fri,2021-01-01,2021.0,7:00p,Miami Heat,83.0,Dallas Mavericks,93.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
75,Fri,2021-01-01,2021.0,8:00p,Chicago Bulls,96.0,Milwaukee Bucks,126.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
76,Fri,2021-01-01,2021.0,7:00p,Boston Celtics,93.0,Detroit Pistons,96.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
77,Fri,2021-01-01,2021.0,7:00p,Memphis Grizzlies,108.0,Charlotte Hornets,93.0,,0.0,2020/2021,Jan,1.0,1.0,,,0.0,
78,Sat,2021-01-02,2021.0,5:00p,Sacramento Kings,94.0,Houston Rockets,102.0,,3065.0,2020/2021,Jan,2.0,1.0,,,0.0,
79,Sat,2021-01-02,2021.0,7:00p,New York Knicks,106.0,Indiana Pacers,102.0,,0.0,2020/2021,Jan,2.0,1.0,,,0.0,
80,Sat,2021-01-02,2021.0,7:00p,Oklahoma City Thunder,108.0,Orlando Magic,99.0,,3339.0,2020/2021,Jan,2.0,1.0,,,0.0,
81,Sat,2021-01-02,2021.0,7:00p,Charlotte Hornets,112.0,Philadelphia 76ers,127.0,,0.0,2020/2021,Jan,2.0,1.0,,,0.0,
82,Sat,2021-01-02,2021.0,7:30p,Cleveland Cavaliers,96.0,Atlanta Hawks,91.0,,0.0,2020/2021,Jan,2.0,1.0,,,0.0,
83,Sat,2021-01-02,2021.0,7:30p,Toronto Raptors,116.0,New Orleans Pelicans,120.0,,750.0,2020/2021,Jan,2.0,1.0,,,0.0,
84,Sun,2021-01-03,2021.0,8:30p,Portland Trail Blazers,122.0,Golden State Warriors,137.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
85,Sun,2021-01-03,2021.0,8:00p,Los Angeles Clippers,112.0,Phoenix Suns,107.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
86,Sun,2021-01-03,2021.0,8:00p,Dallas Mavericks,108.0,Chicago Bulls,118.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
87,Sun,2021-01-03,2021.0,6:00p,Los Angeles Lakers,108.0,Memphis Grizzlies,94.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
88,Sun,2021-01-03,2021.0,7:00p,Denver Nuggets,124.0,Minnesota Timberwolves,109.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
89,Sun,2021-01-03,2021.0,6:00p,Washington Wizards,123.0,Brooklyn Nets,122.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
90,Sun,2021-01-03,2021.0,3:00p,Boston Celtics,122.0,Detroit Pistons,120.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
91,Sun,2021-01-03,2021.0,7:00p,Utah Jazz,130.0,San Antonio Spurs,109.0,,0.0,2020/2021,Jan,3.0,1.0,,,0.0,
92,Mon,2021-01-04,2021.0,8:00p,Detroit Pistons,115.0,Milwaukee Bucks,125.0,,0.0,2020/2021,Jan,4.0,1.0,,,0.0,
93,Mon,2021-01-04,2021.0,10:00p,Sacramento Kings,106.0,Golden State Warriors,137.0,,0.0,2020/2021,Jan,4.0,1.0,,,0.0,
94,Mon,2021-01-04,2021.0,8:00p,Indiana Pacers,118.0,New Orleans Pelicans,116.0,OT,750.0,2020/2021,Jan,4.0,1.0,,,0.0,
95,Mon,2021-01-04,2021.0,8:00p,Dallas Mavericks,113.0,Houston Rockets,100.0,,3070.0,2020/2021,Jan,4.0,1.0,,,0.0,
96,Mon,2021-01-04,2021.0,7:00p,Charlotte Hornets,101.0,Philadelphia 76ers,118.0,,0.0,2020/2021,Jan,4.0,1.0,,,0.0,
97,Mon,2021-01-04,2021.0,7:30p,Oklahoma City Thunder,90.0,Miami Heat,118.0,,0.0,2020/2021,Jan,4.0,1.0,,,0.0,
98,Mon,2021-01-04,2021.0,7:30p,New York Knicks,113.0,Atlanta Hawks,108.0,,0.0,2020/2021,Jan,4.0,1.0,,,0.0,
99,Mon,2021-01-04,2021.0,7:30p,Boston Celtics,126.0,Toronto Raptors,114.0,,3740.0,2020/2021,Jan,4.0,1.0,,,0.0,
100,Mon,2021-01-04,2021.0,7:00p,Cleveland Cavaliers,83.0,Orlando Magic,103.0,,2726.0,2020/2021,Jan,4.0,1.0,,,0.0,
101,Tue,2021-01-05,2021.0,7:30p,Utah Jazz,96.0,Brooklyn Nets,130.0,,0.0,2020/2021,Jan,5.0,1.0,,,0.0,
102,Tue,2021-01-05,2021.0,8:00p,Los Angeles Lakers,94.0,Memphis Grizzlies,92.0,,0.0,2020/2021,Jan,5.0,1.0,,,0.0,
103,Tue,2021-01-05,2021.0,9:00p,Minnesota Timberwolves,116.0,Denver Nuggets,123.0,,0.0,2020/2021,Jan,5.0,1.0,,,0.0,
104,Tue,2021-01-05,2021.0,10:00p,San Antonio Spurs,116.0,Los Angeles Clippers,113.0,,0.0,2020/2021,Jan,5.0,1.0,,,0.0,
105,Tue,2021-01-05,2021.0,10:30p,Chicago Bulls,111.0,Portland Trail Blazers,108.0,,0.0,2020/2021,Jan,5.0,1.0,,,0.0,
106,Wed,2021-01-06,2021.0,8:00p,Oklahoma City Thunder,111.0,New Orleans Pelicans,110.0,,750.0,2020/2021,Jan,6.0,1.0,,,0.0,
107,Wed,2021-01-06,2021.0,10:00p,Chicago Bulls,124.0,Sacramento Kings,128.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
108,Wed,2021-01-06,2021.0,10:00p,Los Angeles Clippers,108.0,Golden State Warriors,101.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
109,Wed,2021-01-06,2021.0,9:00p,Toronto Raptors,115.0,Phoenix Suns,123.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
110,Wed,2021-01-06,2021.0,8:00p,Detroit Pistons,115.0,Milwaukee Bucks,130.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
111,Wed,2021-01-06,2021.0,7:30p,Boston Celtics,107.0,Miami Heat,105.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
112,Wed,2021-01-06,2021.0,7:30p,Charlotte Hornets,102.0,Atlanta Hawks,94.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
113,Wed,2021-01-06,2021.0,7:00p,Washington Wizards,136.0,Philadelphia 76ers,141.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
114,Wed,2021-01-06,2021.0,7:00p,Cleveland Cavaliers,94.0,Orlando Magic,105.0,,2948.0,2020/2021,Jan,6.0,1.0,,,0.0,
115,Wed,2021-01-06,2021.0,7:00p,Houston Rockets,107.0,Indiana Pacers,114.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
116,Wed,2021-01-06,2021.0,7:30p,Utah Jazz,100.0,New York Knicks,112.0,,0.0,2020/2021,Jan,6.0,1.0,,,0.0,
117,Thu,2021-01-07,2021.0,7:30p,Philadelphia 76ers,109.0,Brooklyn Nets,122.0,,0.0,2020/2021,Jan,7.0,1.0,,,0.0,
118,Thu,2021-01-07,2021.0,8:00p,Cleveland Cavaliers,94.0,Memphis Grizzlies,90.0,,0.0,2020/2021,Jan,7.0,1.0,,,0.0,
119,Thu,2021-01-07,2021.0,10:00p,Dallas Mavericks,124.0,Denver Nuggets,117.0,OT,0.0,2020/2021,Jan,7.0,1.0,,,0.0,
120,Thu,2021-01-07,2021.0,10:00p,San Antonio Spurs,118.0,Los Angeles Lakers,109.0,,0.0,2020/2021,Jan,7.0,1.0,,,0.0,
121,Thu,2021-01-07,2021.0,10:00p,Minnesota Timberwolves,117.0,Portland Trail Blazers,135.0,,0.0,2020/2021,Jan,7.0,1.0,,,0.0,
122,Fri,2021-01-08,2021.0,10:00p,Chicago Bulls,115.0,Los Angeles Lakers,117.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
123,Fri,2021-01-08,2021.0,10:00p,Los Angeles Clippers,105.0,Golden State Warriors,115.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
124,Fri,2021-01-08,2021.0,8:00p,Utah Jazz,131.0,Milwaukee Bucks,118.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
125,Fri,2021-01-08,2021.0,8:00p,Brooklyn Nets,110.0,Memphis Grizzlies,115.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
126,Fri,2021-01-08,2021.0,10:00p,Toronto Raptors,144.0,Sacramento Kings,123.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
127,Fri,2021-01-08,2021.0,7:30p,Oklahoma City Thunder,101.0,New York Knicks,89.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
128,Fri,2021-01-08,2021.0,7:30p,Charlotte Hornets,118.0,New Orleans Pelicans,110.0,,750.0,2020/2021,Jan,8.0,1.0,,,0.0,
129,Fri,2021-01-08,2021.0,7:30p,Washington Wizards,107.0,Boston Celtics,116.0,,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
130,Fri,2021-01-08,2021.0,7:00p,Phoenix Suns,105.0,Detroit Pistons,110.0,OT,0.0,2020/2021,Jan,8.0,1.0,,,0.0,
131,Fri,2021-01-08,2021.0,8:00p,Orlando Magic,90.0,Houston Rockets,132.0,,3039.0,2020/2021,Jan,8.0,1.0,,,0.0,
132,Sat,2021-01-09,2021.0,8:30p,Orlando Magic,98.0,Dallas Mavericks,112.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
133,Sat,2021-01-09,2021.0,8:00p,San Antonio Spurs,125.0,Minnesota Timberwolves,122.0,OT,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
134,Sat,2021-01-09,2021.0,8:00p,Cleveland Cavaliers,90.0,Milwaukee Bucks,100.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
135,Sat,2021-01-09,2021.0,10:00p,Portland Trail Blazers,125.0,Sacramento Kings,99.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
136,Sat,2021-01-09,2021.0,7:00p,Phoenix Suns,125.0,Indiana Pacers,117.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
137,Sat,2021-01-09,2021.0,7:00p,Atlanta Hawks,105.0,Charlotte Hornets,113.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
138,Sat,2021-01-09,2021.0,3:00p,Denver Nuggets,115.0,Philadelphia 76ers,103.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
139,Sat,2021-01-09,2021.0,7:00p,Miami Heat,128.0,Washington Wizards,124.0,,0.0,2020/2021,Jan,9.0,1.0,,,0.0,
140,Sun,2021-01-10,2021.0,3:00p,Utah Jazz,96.0,Detroit Pistons,86.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
141,Sun,2021-01-10,2021.0,4:00p,Chicago Bulls,127.0,Los Angeles Clippers,130.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
142,Sun,2021-01-10,2021.0,6:00p,Oklahoma City Thunder,129.0,Brooklyn Nets,116.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
143,Sun,2021-01-10,2021.0,6:00p,Denver Nuggets,114.0,New York Knicks,89.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
144,Sun,2021-01-10,2021.0,7:00p,Los Angeles Lakers,120.0,Houston Rockets,102.0,,3327.0,2020/2021,Jan,10.0,1.0,,,0.0,
145,Sun,2021-01-10,2021.0,8:00p,San Antonio Spurs,88.0,Minnesota Timberwolves,96.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
146,Sun,2021-01-10,2021.0,8:30p,Toronto Raptors,105.0,Golden State Warriors,106.0,,0.0,2020/2021,Jan,10.0,1.0,,,0.0,
147,Tue,2021-01-10,2021.0,7:30p,Miami Heat,129.0,Boston Celtics,121.0,,4789.0,2020/2021,May,11.0,5.0,2021-01-10,covid,1.0,121.0
148,Wed,2021-01-11,2021.0,9:00p,New Orleans Pelicans,107.0,Dallas Mavericks,125.0,,4373.0,2020/2021,May,12.0,5.0,2021-01-11,covid,1.0,121.0
149,Mon,2021-01-11,2021.0,10:00p,Indiana Pacers,122.0,Sacramento Kings,127.0,,0.0,2020/2021,Jan,11.0,1.0,,,0.0,
150,Mon,2021-01-11,2021.0,10:00p,Toronto Raptors,111.0,Portland Trail Blazers,112.0,,0.0,2020/2021,Jan,11.0,1.0,,,0.0,
151,Mon,2021-01-11,2021.0,7:00p,Milwaukee Bucks,121.0,Orlando Magic,99.0,,3248.0,2020/2021,Jan,11.0,1.0,,,0.0,
152,Mon,2021-01-11,2021.0,7:00p,Phoenix Suns,107.0,Washington Wizards,128.0,,0.0,2020/2021,Jan,11.0,1.0,,,0.0,
153,Mon,2021-01-11,2021.0,7:00p,Memphis Grizzlies,101.0,Cleveland Cavaliers,91.0,,1944.0,2020/2021,Jan,11.0,1.0,,,0.0,
154,Mon,2021-01-11,2021.0,7:00p,New York Knicks,88.0,Charlotte Hornets,109.0,,0.0,2020/2021,Jan,11.0,1.0,,,0.0,
155,Mon,2021-01-11,2021.0,7:30p,Philadelphia 76ers,94.0,Atlanta Hawks,112.0,,0.0,2020/2021,Jan,11.0,1.0,,,0.0,
156,Tue,2021-01-12,2021.0,8:00p,Los Angeles Lakers,117.0,Houston Rockets,100.0,,3221.0,2020/2021,Jan,12.0,1.0,,,0.0,
157,Fri,2021-01-12,2021.0,7:30p,Boston Celtics,99.0,Chicago Bulls,121.0,,3399.0,2020/2021,May,7.0,5.0,2021-01-12,covid,1.0,115.0
158,Tue,2021-01-12,2021.0,7:30p,Utah Jazz,117.0,Cleveland Cavaliers,87.0,,1944.0,2020/2021,Jan,12.0,1.0,,,0.0,
159,Tue,2021-01-12,2021.0,7:00p,Miami Heat,134.0,Philadelphia 76ers,137.0,OT,0.0,2020/2021,Jan,12.0,1.0,,,0.0,
160,Tue,2021-01-12,2021.0,7:30p,Denver Nuggets,116.0,Brooklyn Nets,122.0,,0.0,2020/2021,Jan,12.0,1.0,,,0.0,
161,Tue,2021-01-12,2021.0,10:30p,Indiana Pacers,104.0,Golden State Warriors,95.0,,0.0,2020/2021,Jan,12.0,1.0,,,0.0,
162,Tue,2021-01-12,2021.0,8:00p,San Antonio Spurs,112.0,Oklahoma City Thunder,102.0,,0.0,2020/2021,Jan,12.0,1.0,,,0.0,
163,Wed,2021-01-13,2021.0,7:30p,Brooklyn Nets,116.0,New York Knicks,109.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
164,Thu,2021-01-13,2021.0,7:00p,Utah Jazz,122.0,Washington Wizards,131.0,,0.0,2020/2021,Mar,18.0,3.0,2021-01-13,covid,1.0,64.0
165,Wed,2021-01-13,2021.0,7:00p,Milwaukee Bucks,110.0,Detroit Pistons,101.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
166,Wed,2021-01-13,2021.0,7:00p,Dallas Mavericks,104.0,Charlotte Hornets,93.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
167,Sun,2021-01-13,2021.0,3:30p,Orlando Magic,96.0,Boston Celtics,112.0,,0.0,2020/2021,Mar,21.0,3.0,2021-01-13,covid,1.0,67.0
168,Tue,2021-01-13,2021.0,10:00p,Atlanta Hawks,110.0,Phoenix Suns,117.0,,3173.0,2020/2021,Mar,30.0,3.0,2021-01-13,covid,1.0,76.0
169,Wed,2021-01-13,2021.0,10:00p,Portland Trail Blazers,132.0,Sacramento Kings,126.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
170,Wed,2021-01-13,2021.0,10:00p,New Orleans Pelicans,106.0,Los Angeles Clippers,111.0,,0.0,2020/2021,Jan,13.0,1.0,,,0.0,
